0.000000000000000000e+00,2.817325568414296710e-01,5.406408174555975554e-01,7.557495743542582689e-01,9.096319953545183301e-01,9.898214418809326842e-01,9.898214418809327952e-01,9.096319953545184411e-01,7.557495743542582689e-01,5.406408174555974444e-01,2.817325568414296710e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.789708169979309704e-01,5.353410775060212234e-01,7.483411877105518029e-01,9.007151454431829851e-01,9.801185188512365754e-01,9.801185188512365754e-01,9.007151454431830961e-01,7.483411877105518029e-01,5.353410775060211124e-01,2.789708169979309704e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.762361496626602464e-01,5.300932893192904505e-01,7.410054232614519121e-01,8.918857047399091353e-01,9.705107106688620755e-01,9.705107106688620755e-01,8.918857047399091353e-01,7.410054232614519121e-01,5.300932893192904505e-01,2.762361496626602464e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.735282894519306396e-01,5.248969436278396739e-01,7.337415691133437612e-01,8.831428163984191837e-01,9.609970849514588576e-01,9.609970849514588576e-01,8.831428163984191837e-01,7.337415691133437612e-01,5.248969436278397849e-01,2.735282894519306396e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.708469735835320469e-01,5.197515361563006531e-01,7.265489203510919758e-01,8.744856319718428139e-01,9.515767184565411263e-01,9.515767184565411263e-01,8.744856319718428139e-01,7.265489203510919758e-01,5.197515361563007641e-01,2.708469735835320469e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.681919418512296316e-01,5.146565675725653932e-01,7.194267789696330295e-01,8.659133113303805196e-01,9.422486969918926203e-01,9.422486969918926203e-01,8.659133113303805196e-01,7.194267789696331405e-01,5.146565675725655042e-01,2.681919418512296871e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.655629365995124669e-01,5.096115434393289068e-01,7.123744538062382059e-01,8.574250225797730440e-01,9.330121153268495782e-01,9.330121153268495782e-01,8.574250225797731551e-01,7.123744538062383169e-01,5.096115434393290178e-01,2.655629365995125224e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.629597026985892594e-01,5.046159741661071507e-01,7.053912604734399183e-01,8.490199419805715131e-01,9.238660771044533426e-01,9.238660771044533426e-01,8.490199419805717351e-01,7.053912604734400293e-01,5.046159741661072617e-01,2.629597026985893149e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.603819875196296540e-01,4.996693749617247549e-01,6.984765212926156153e-01,8.406972538681982687e-01,9.148096947544637203e-01,9.148096947544637203e-01,8.406972538681984908e-01,6.984765212926157263e-01,4.996693749617248104e-01,2.603819875196296540e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.578295409102479563e-01,4.947712657872690434e-01,6.916295652282231643e-01,8.324561505737908540e-01,9.058420894072255480e-01,9.058420894072256591e-01,8.324561505737910760e-01,6.916295652282233863e-01,4.947712657872690989e-01,2.578295409102480118e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.553021151702274949e-01,4.899211713095049103e-01,6.848497278226813867e-01,8.242958323458227099e-01,8.969623908083799169e-01,8.969623908083801389e-01,8.242958323458229319e-01,6.848497278226814977e-01,4.899211713095050769e-01,2.553021151702275504e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.527994650274825172e-01,4.851186208547466627e-01,6.781363511318871939e-01,8.162155072724919247e-01,8.881697372344105057e-01,8.881697372344108388e-01,8.162155072724922578e-01,6.781363511318873050e-01,4.851186208547468848e-01,2.527994650274826283e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.503213476142561178e-01,4.803631483631817245e-01,6.714887836613663286e-01,8.082143912048709300e-01,8.794632754090183635e-01,8.794632754090186966e-01,8.082143912048711520e-01,6.714887836613665506e-01,4.803631483631819465e-01,2.503213476142562288e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.478675224435511193e-01,4.756542923436420933e-01,6.649063803030499376e-01,8.002917076808087060e-01,8.708421604203164801e-01,8.708421604203168132e-01,8.002917076808089281e-01,6.649063803030503816e-01,4.756542923436422599e-01,2.478675224435512303e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.454377513857924353e-01,4.709915958288194426e-01,6.583885022726704284e-01,7.924466878495803890e-01,8.623055556388361520e-01,8.623055556388362630e-01,7.924466878495806110e-01,6.583885022726707614e-01,4.709915958288196092e-01,2.454377513857925464e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.430317986457178336e-01,4.663746063309190948e-01,6.519345170477706120e-01,7.846785703972742887e-01,8.538526326363362617e-01,8.538526326363362617e-01,7.846785703972743997e-01,6.519345170477708340e-01,4.663746063309193723e-01,2.430317986457179169e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.406494307394953236e-01,4.618028757977487575e-01,6.455437983063214702e-01,7.769866014729107651e-01,8.454825711054098081e-01,8.454825711054098081e-01,7.769866014729109871e-01,6.455437983063218033e-01,4.618028757977490351e-01,2.406494307394954069e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.382904164720650586e-01,4.572759605692374163e-01,6.392157258659414421e-01,7.693700346152858582e-01,8.371945587798774735e-01,8.371945587798773625e-01,7.693700346152860803e-01,6.392157258659418861e-01,4.572759605692376939e-01,2.382904164720651419e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.359545269147030333e-01,4.527934213343807190e-01,6.329496856237109004e-01,7.618281306805306796e-01,8.289877913559617895e-01,8.289877913559617895e-01,7.618281306805310127e-01,6.329496856237112334e-01,4.527934213343810521e-01,2.359545269147031443e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.336415353828049657e-01,4.483548230886086894e-01,6.267450694965771563e-01,7.543601577703825667e-01,8.208614724142345720e-01,8.208614724142346830e-01,7.543601577703830108e-01,6.267450694965774893e-01,4.483548230886089669e-01,2.336415353828051045e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.313512174138878108e-01,4.439597350915706064e-01,6.206012753623434408e-01,7.469653911611582320e-01,8.128148133423285238e-01,8.128148133423286348e-01,7.469653911611586761e-01,6.206012753623437739e-01,4.439597350915708840e-01,2.313512174138879496e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.290833507458069906e-01,4.396077308253344418e-01,6.145177070012365350e-01,7.396431132334232439e-01,8.048470332584070075e-01,8.048470332584070075e-01,7.396431132334235770e-01,6.145177070012367571e-01,4.396077308253347748e-01,2.290833507458071572e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.268377152951871756e-01,4.352983879529958022e-01,6.084937740380469418e-01,7.323926134023516221e-01,7.969573589353839971e-01,7.969573589353839971e-01,7.323926134023519552e-01,6.084937740380471638e-01,4.352983879529960243e-01,2.268377152951873144e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.246140931360643966e-01,4.310312882776921040e-01,6.025288918848367148e-01,7.252131880487677762e-01,7.891450247258871009e-01,7.891450247258871009e-01,7.252131880487679982e-01,6.025288918848369368e-01,4.310312882776923260e-01,2.246140931360645077e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.224122684787375737e-01,4.268060177020196466e-01,5.966224816842078393e-01,7.181041404508635706e-01,7.814092724879556640e-01,7.814092724879556640e-01,7.181041404508636816e-01,5.966224816842080614e-01,4.268060177020198132e-01,2.224122684787376847e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.202320276488274609e-01,4.226221661878473146e-01,5.907739702531283887e-01,7.110647807165864087e-01,7.737493515114675091e-01,7.737493515114675091e-01,7.110647807165865197e-01,5.907739702531286108e-01,4.226221661878474256e-01,2.202320276488275719e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.180731590665407615e-01,4.184793277165249070e-01,5.849827900273077974e-01,7.040944257166885656e-01,7.661645184452867685e-01,7.661645184452868795e-01,7.040944257166886766e-01,5.849827900273080195e-01,4.184793277165250180e-01,2.180731590665408448e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.159354532261373860e-01,4.143771002494816003e-01,5.792483790061181415e-01,6.971923990184338837e-01,7.586540372251264763e-01,7.586540372251264763e-01,6.971923990184339948e-01,5.792483790061182525e-01,4.143771002494816558e-01,2.159354532261374970e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.138187026755994091e-01,4.103150856892099907e-01,5.735701806980553208e-01,6.903580308199535054e-01,7.512171790021165974e-01,7.512171790021167084e-01,6.903580308199536164e-01,5.735701806980554318e-01,4.103150856892100462e-01,2.138187026755994924e-01,0.000000000000000000e+00
